years	months	days	hours	minutes	seconds	Q
2009	8	24	21	40	0	-30071.3292859249
2009	8	24	21	41	0	-29736.1424964657
2009	8	24	21	42	0	-29397.0823770212
2009	8	24	21	43	0	-29054.1433038714
2009	8	24	21	44	0	-28707.3167299971
2009	8	24	21	45	0	-28356.5912074914
2009	8	24	21	46	0	-28001.9524181459
2009	8	24	21	47	0	-27643.3831766284
2009	8	24	21	48	0	-27280.8634390326
2009	8	24	21	49	0	-26914.3703193489
2009	8	24	21	50	0	-26543.878078557
2009	8	24	21	51	0	-26169.3581192191
2009	8	24	21	52	0	-25790.7789876462
2009	8	24	21	53	0	-25408.106348626
2009	8	24	21	54	0	-25021.3029656918
2009	8	24	21	55	0	-24630.3286890088
2009	8	24	21	56	0	-24235.140410038
2009	8	24	21	57	0	-23835.6920428317
2009	8	24	21	58	0	-23431.9344735363
2009	8	24	21	59	0	-23023.8155149174
2009	8	24	22	0	0	-22611.2798671313
2009	8	24	22	1	0	-22178.7243790568
2009	8	24	22	2	0	-21732.590437368
2009	8	24	22	3	0	-21288.185960551
2009	8	24	22	4	0	-20840.0274060328
2009	8	24	22	5	0	-20388.0935934593
2009	8	24	22	6	0	-19932.3104843396
2009	8	24	22	7	0	-19472.601417946
2009	8	24	22	8	0	-19008.886573489
2009	8	24	22	9	0	-18541.0828604816
2009	8	24	22	10	0	-18069.1037915807
2009	8	24	22	11	0	-17592.8593742317
2009	8	24	22	12	0	-17112.2559577992
2009	8	24	22	13	0	-16627.1961082977
2009	8	24	22	14	0	-16137.5784579833
2009	8	24	22	15	0	-15643.2975317332
2009	8	24	22	16	0	-15144.2435919416
2009	8	24	22	17	0	-14640.302458905
2009	8	24	22	18	0	-14131.3553057964
2009	8	24	22	19	0	-13617.2784688022
2009	8	24	22	20	0	-13097.9432322954
2009	8	24	22	21	0	-12573.2155859074
2009	8	24	22	22	0	-12042.9559928357
2009	8	24	22	23	0	-11507.0191310566
2009	8	24	22	24	0	-10965.2536064864
2009	8	24	22	25	0	-10417.5016751931
2009	8	24	22	26	0	-9863.59891405823
2009	8	24	22	27	0	-9303.37389869939
2009	8	24	22	28	0	-8736.64785175326
2009	8	24	22	29	0	-8163.23425221798
2009	8	24	22	30	0	-7582.93844139663
2009	8	24	22	31	0	-6995.55719627286
2009	8	24	22	32	0	-6400.87825779891
2009	8	24	22	33	0	-5798.67984794357
2009	8	24	22	34	0	-5188.7301493281
2009	8	24	22	35	0	-4570.78673190234
2009	8	24	22	36	0	-3944.59595859169
2009	8	24	22	37	0	-3309.89234667778
2009	8	24	22	38	0	-2666.39786602838
2009	8	24	22	39	0	-2013.82120389637
2009	8	24	22	40	0	-1351.85697566263
2009	8	24	22	41	0	-680.184857376402
2009	8	24	22	42	0	1.53131860031726
2009	8	24	22	43	0	693.644562249789
2009	8	24	22	44	0	1395.94528934018
2009	8	24	22	45	0	2107.82450465307
2009	8	24	22	46	0	2828.84268134056
2009	8	24	22	47	0	3558.54433239376
2009	8	24	22	48	0	4296.45893023838
2009	8	24	22	49	0	5042.1018506599
2009	8	24	22	50	0	5794.97538101985
2009	8	24	22	51	0	6554.56978929101
2009	8	24	22	52	0	7320.36447769231
2009	8	24	22	53	0	8091.82918840759
2009	8	24	22	54	0	8868.42525082682
2009	8	24	22	55	0	9649.60690331642
2009	8	24	22	56	0	10434.8226272176
2009	8	24	22	57	0	11223.5165363657
2009	8	24	22	58	0	12015.1297891832
2009	8	24	22	59	0	12809.1020024375
2009	8	24	23	0	0	13604.8726961184
2009	8	24	23	1	0	14401.1099724502
2009	8	24	23	2	0	15180.7073393485
2009	8	24	23	3	0	15949.8446628731
2009	8	24	23	4	0	16707.8657133451
2009	8	24	23	5	0	17454.4417322469
2009	8	24	23	6	0	18189.2669252657
2009	8	24	23	7	0	18912.0605700618
2009	8	24	23	8	0	19622.5670299305
2009	8	24	23	9	0	20320.5556932658
2009	8	24	23	10	0	21005.8208143546
2009	8	24	23	11	0	21678.1812496487
2009	8	24	23	12	0	22337.4801337311
2009	8	24	23	13	0	22983.584447418
2009	8	24	23	14	0	23616.3845157675
2009	8	24	23	15	0	24235.7934604639
2009	8	24	23	16	0	24841.7465610921
2009	8	24	23	17	0	25434.200566254
2009	8	24	23	18	0	26013.1329803577
2009	8	24	23	19	0	26578.5412761682
2009	8	24	23	20	0	27130.4420772139
2009	8	24	23	21	0	27668.8703366372
2009	8	24	23	22	0	28193.8784579247
2009	8	24	23	23	0	28705.5354041377
2009	8	24	23	24	0	29203.9258225217
2009	8	24	23	25	0	29689.149122048
2009	8	24	23	26	0	30161.318572477
2009	8	24	23	27	0	30620.5604019203
2009	8	24	23	28	0	31067.0128821566
2009	8	24	23	29	0	31500.8254634902
2009	8	24	23	30	0	31922.1578821905
2009	8	24	23	31	0	32331.1792931019
2009	8	24	23	32	0	32728.0674538714
2009	8	24	23	33	0	33113.0078895902
2009	8	24	23	34	0	33486.1930906537
2009	8	24	23	35	0	33847.8217700406
2009	8	24	23	36	0	34198.0981048754
2009	8	24	23	37	0	34537.2310164111
2009	8	24	23	38	0	34865.4335144227
2009	8	24	23	39	0	35182.9220235386
2009	8	24	23	40	0	35489.9157708895
2009	8	24	23	41	0	35786.6362008498
2009	8	24	23	42	0	36073.3063996838
2009	8	24	23	43	0	36350.1505987587
2009	8	24	23	44	0	36617.3936602717
2009	8	24	23	45	0	36875.2606045562
2009	8	24	23	46	0	37123.9762048669
2009	8	24	23	47	0	37363.7645633593
2009	8	24	23	48	0	37594.8487271283
2009	8	24	23	49	0	37817.450370382
2009	8	24	23	50	0	38031.7894542601
2009	8	24	23	51	0	38238.0839244225
2009	8	24	23	52	0	38436.5494727155
2009	8	24	23	53	0	38627.3992683106
2009	8	24	23	54	0	38810.8437462501
2009	8	24	23	55	0	38987.0904132019
2009	8	24	23	56	0	39156.3436505398
2009	8	24	23	57	0	39318.8045895082
2009	8	24	23	58	0	39474.6709515988
2009	8	24	23	59	0	39624.1369191189
2009	8	25	0	0	0	39767.3930630525
2009	8	25	0	1	0	39905.8743661715
2009	8	25	0	2	0	40039.5205235854
2009	8	25	0	3	0	40167.151204305
2009	8	25	0	4	0	40289.3940637193
2009	8	25	0	5	0	40406.4086230357
2009	8	25	0	6	0	40518.359094891
2009	8	25	0	7	0	40625.405668402
2009	8	25	0	8	0	40727.7046576509
2009	8	25	0	9	0	40825.4085352536
2009	8	25	0	10	0	40918.6659202656
2009	8	25	0	11	0	41007.62160859
2009	8	25	0	12	0	41092.4166044102
2009	8	25	0	13	0	41173.1881336042
2009	8	25	0	14	0	41250.0697151809
2009	8	25	0	15	0	41323.191182792
2009	8	25	0	16	0	41392.6787233746
2009	8	25	0	17	0	41458.6549600413
2009	8	25	0	18	0	41521.238984929
2009	8	25	0	19	0	41580.5464079201
2009	8	25	0	20	0	41636.6894486081
2009	8	25	0	21	0	41689.7769766923
2009	8	25	0	22	0	41739.9145672616
2009	8	25	0	23	0	41787.2045985263
2009	8	25	0	24	0	41831.7462923169
2009	8	25	0	25	0	41873.6357921976
2009	8	25	0	26	0	41912.9662366073
2009	8	25	0	27	0	41949.8278078788
2009	8	25	0	28	0	41984.3078357404
2009	8	25	0	29	0	42016.4908446285
2009	8	25	0	30	0	42046.4586142349
2009	8	25	0	31	0	42074.2902812115
2009	8	25	0	32	0	42100.0623857655
2009	8	25	0	33	0	42123.8489310933
2009	8	25	0	34	0	42145.7214837234
2009	8	25	0	35	0	42165.749218203
2009	8	25	0	36	0	42183.9989743723
2009	8	25	0	37	0	42200.5353553889
2009	8	25	0	38	0	42215.4207652008
2009	8	25	0	39	0	42228.7154823201
2009	8	25	0	40	0	42240.4777266944
2009	8	25	0	41	0	42250.7637004322
2009	8	25	0	42	0	42259.6276823758
2009	8	25	0	43	0	42267.1220643064
2009	8	25	0	44	0	42273.2973994822
2009	8	25	0	45	0	42278.2024918173
2009	8	25	0	46	0	42281.8844283274
2009	8	25	0	47	0	42284.3886238571
2009	8	25	0	48	0	42285.7589064867
2009	8	25	0	49	0	42286.0375460805
2009	8	25	0	50	0	42285.2652951378
2009	8	25	0	51	0	42283.4814703842
2009	8	25	0	52	0	42280.7239774259
2009	8	25	0	53	0	42277.0293477537
2009	8	25	0	54	0	42272.4328165623
2009	8	25	0	55	0	42266.9683390755
2009	8	25	0	56	0	42260.6686433762
2009	8	25	0	57	0	42253.565276137
2009	8	25	0	58	0	42245.6886219021
2009	8	25	0	59	0	42237.0679766889
2009	8	25	1	0	0	42227.7315627636
2009	8	25	1	1	0	42219.648323331
2009	8	25	1	2	0	42213.6893255377
2009	8	25	1	3	0	42207.2739437717
2009	8	25	1	4	0	42201.1170876417
2009	8	25	1	5	0	42195.1929376386
2009	8	25	1	6	0	42189.4913244262
2009	8	25	1	7	0	42184.0021386879
2009	8	25	1	8	0	42178.7156678383
2009	8	25	1	9	0	42173.6225493937
2009	8	25	1	10	0	42168.7137687684
2009	8	25	1	11	0	42163.980649274
2009	8	25	1	12	0	42159.4148215542
2009	8	25	1	13	0	42155.0082437448
2009	8	25	1	14	0	42150.753167882
2009	8	25	1	15	0	42146.6421212632
2009	8	25	1	16	0	42142.6679261782
2009	8	25	1	17	0	42138.8236675076
2009	8	25	1	18	0	42135.1026752042
2009	8	25	1	19	0	42131.4985451435
2009	8	25	1	20	0	42128.0051077526
2009	8	25	1	21	0	42124.6164114905
2009	8	25	1	22	0	42121.3267447035
2009	8	25	1	23	0	42118.1306009466
2009	8	25	1	24	0	42115.0226819112
2009	8	25	1	25	0	42111.9978925168
2009	8	25	1	26	0	42109.0513150995
2009	8	25	1	27	0	42106.1782344101
2009	8	25	1	28	0	42103.3741084396
2009	8	25	1	29	0	42100.6345540726
2009	8	25	1	30	0	42097.9553711529
2009	8	25	1	31	0	42095.3325140198
2009	8	25	1	32	0	42092.762077822
2009	8	25	1	33	0	42090.2403232644
2009	8	25	1	34	0	42087.7636487484
2009	8	25	1	35	0	42085.3285772756
2009	8	25	1	36	0	42082.9317818103
2009	8	25	1	37	0	42080.5700579571
2009	8	25	1	38	0	42078.2403113933
2009	8	25	1	39	0	42075.9395837864
2009	8	25	1	40	0	42073.6650217018
2009	8	25	1	41	0	42071.4138831651
2009	8	25	1	42	0	42069.1835362767
2009	8	25	1	43	0	42066.9714365989
2009	8	25	1	44	0	42064.7751555887
2009	8	25	1	45	0	42062.5923544044
2009	8	25	1	46	0	42060.4207724892
2009	8	25	1	47	0	42058.2582547242
2009	8	25	1	48	0	42056.1027256238
2009	8	25	1	49	0	42053.9521782691
2009	8	25	1	50	0	42051.8047018452
2009	8	25	1	51	0	42049.658456151
2009	8	25	1	52	0	42047.5116608452
2009	8	25	1	53	0	42045.3626233331
2009	8	25	1	54	0	42043.2097092844
2009	8	25	1	55	0	42041.0513509057
2009	8	25	1	56	0	42038.8860472177
2009	8	25	1	57	0	42036.7123428792
2009	8	25	1	58	0	42034.528858303
2009	8	25	1	59	0	42032.3342648051
2009	8	25	2	0	0	42030.1272745312
2009	8	25	2	1	0	42030.4802171092
2009	8	25	2	2	0	42031.5402664826
2009	8	25	2	3	0	42031.0199216361
2009	8	25	2	4	0	42029.8890168732
2009	8	25	2	5	0	42028.1517462556
2009	8	25	2	6	0	42025.8322130427
2009	8	25	2	7	0	42022.9531742569
2009	8	25	2	8	0	42019.5365117963
2009	8	25	2	9	0	42015.6032637489
2009	8	25	2	10	0	42011.1736590944
2009	8	25	2	11	0	42006.2671301714
2009	8	25	2	12	0	42000.9023712367
2009	8	25	2	13	0	41995.0973465321
2009	8	25	2	14	0	41988.8693096305
2009	8	25	2	15	0	41982.2348575369
2009	8	25	2	16	0	41975.2099359311
2009	8	25	2	17	0	41967.8098557515
2009	8	25	2	18	0	41960.0493446401
2009	8	25	2	19	0	41951.9425495784
2009	8	25	2	20	0	41943.5030509514
2009	8	25	2	21	0	41934.7439115751
2009	8	25	2	22	0	41925.6776769602
2009	8	25	2	23	0	41916.3163870877
2009	8	25	2	24	0	41906.6716232412
2009	8	25	2	25	0	41896.7545022486
2009	8	25	2	26	0	41886.5757030363
2009	8	25	2	27	0	41876.1454867962
2009	8	25	2	28	0	41865.4736954803
2009	8	25	2	29	0	41854.5697969943
2009	8	25	2	30	0	41843.4428801439
2009	8	25	2	31	0	41832.1016613204
2009	8	25	2	32	0	41820.5545264564
2009	8	25	2	33	0	41808.8095243716
2009	8	25	2	34	0	41796.8743718851
2009	8	25	2	35	0	41784.7564942646
2009	8	25	2	36	0	41772.4630171039
2009	8	25	2	37	0	41760.0007700208
2009	8	25	2	38	0	41747.3763257551
2009	8	25	2	39	0	41734.5959868497
2009	8	25	2	40	0	41721.6658049555
2009	8	25	2	41	0	41708.5915940076
2009	8	25	2	42	0	41695.378921924
2009	8	25	2	43	0	41682.0331493227
2009	8	25	2	44	0	41668.5594181475
2009	8	25	2	45	0	41654.9626522741
2009	8	25	2	46	0	41641.2475936496
2009	8	25	2	47	0	41627.418789973
2009	8	25	2	48	0	41613.4805943577
2009	8	25	2	49	0	41599.4372005709
2009	8	25	2	50	0	41585.292629838
2009	8	25	2	51	0	41571.0507296638
2009	8	25	2	52	0	41556.7152082677
2009	8	25	2	53	0	41542.2896167279
2009	8	25	2	54	0	41527.7773639349
2009	8	25	2	55	0	41513.1817255901
2009	8	25	2	56	0	41498.5058318463
2009	8	25	2	57	0	41483.752702165
2009	8	25	2	58	0	41468.925230187
2009	8	25	2	59	0	41454.0261807291
2009	8	25	3	0	0	41439.0582224776
2009	8	25	3	1	0	41426.6179609408
2009	8	25	3	2	0	41415.1521817657
2009	8	25	3	3	0	41402.2331048633
2009	8	25	3	4	0	41388.8399169085
2009	8	25	3	5	0	41374.9719795656
2009	8	25	3	6	0	41360.649750971
2009	8	25	3	7	0	41345.8923780233
2009	8	25	3	8	0	41330.7182240485
2009	8	25	3	9	0	41315.1449137794
2009	8	25	3	10	0	41299.1893426435
2009	8	25	3	11	0	41282.8677131241
2009	8	25	3	12	0	41266.195566105
2009	8	25	3	13	0	41249.1877912774
2009	8	25	3	14	0	41231.8586792643
2009	8	25	3	15	0	41214.2219287397
2009	8	25	3	16	0	41196.2906627652
2009	8	25	3	17	0	41178.0774766379
2009	8	25	3	18	0	41159.5944422699
2009	8	25	3	19	0	41140.8531218563
2009	8	25	3	20	0	41121.8646131373
2009	8	25	3	21	0	41102.6395513011
2009	8	25	3	22	0	41083.1881202612
2009	8	25	3	23	0	41063.5200956067
2009	8	25	3	24	0	41043.6448408506
2009	8	25	3	25	0	41023.5713314388
2009	8	25	3	26	0	41003.3081741856
2009	8	25	3	27	0	40982.8636062273
2009	8	25	3	28	0	40962.2455360516
2009	8	25	3	29	0	40941.4615399891
2009	8	25	3	30	0	40920.5188683081
2009	8	25	3	31	0	40899.4244831393
2009	8	25	3	32	0	40878.1850533759
2009	8	25	3	33	0	40856.8069592054
2009	8	25	3	34	0	40835.2963285139
2009	8	25	3	35	0	40813.6590303476
2009	8	25	3	36	0	40791.900678057
2009	8	25	3	37	0	40770.0266643498
2009	8	25	3	38	0	40748.0421500457
2009	8	25	3	39	0	40725.9520808169
2009	8	25	3	40	0	40703.7611996468
2009	8	25	3	41	0	40681.474039122
2009	8	25	3	42	0	40659.0949559571
2009	8	25	3	43	0	40636.6281213406
2009	8	25	3	44	0	40614.0775211045
2009	8	25	3	45	0	40591.4469878691
2009	8	25	3	46	0	40568.7401905012
2009	8	25	3	47	0	40545.9606333951
2009	8	25	3	48	0	40523.111687745
2009	8	25	3	49	0	40500.1965801915
2009	8	25	3	50	0	40477.2183913179
2009	8	25	3	51	0	40454.180086149
2009	8	25	3	52	0	40431.0845020819
2009	8	25	3	53	0	40407.93434669
2009	8	25	3	54	0	40384.7322275353
2009	8	25	3	55	0	40361.4806360498
2009	8	25	3	56	0	40338.1819595003
2009	8	25	3	57	0	40314.838488878
2009	8	25	3	58	0	40291.452406874
2009	8	25	3	59	0	40268.0258181082
2009	8	25	4	0	0	40244.5607355109
2009	8	25	4	1	0	40226.3973221721
2009	8	25	4	2	0	40209.1544464503
2009	8	25	4	3	0	40188.3023513727
2009	8	25	4	4	0	40165.8767844187
2009	8	25	4	5	0	40141.9029845657
2009	8	25	4	6	0	40116.4487732572
2009	8	25	4	7	0	40089.5780819473
2009	8	25	4	8	0	40061.3521430951
2009	8	25	4	9	0	40031.8295631749
2009	8	25	4	10	0	40001.0664334281
2009	8	25	4	11	0	39969.1164381282
2009	8	25	4	12	0	39936.0309400739
2009	8	25	4	13	0	39901.8590961301
2009	8	25	4	14	0	39866.6479379118
2009	8	25	4	15	0	39830.4424532282
2009	8	25	4	16	0	39793.2856901017
2009	8	25	4	17	0	39755.2188273275
2009	8	25	4	18	0	39716.2812460568
2009	8	25	4	19	0	39676.5106242007
2009	8	25	4	20	0	39635.9429977302
2009	8	25	4	21	0	39594.6128232868
2009	8	25	4	22	0	39552.553063849
2009	8	25	4	23	0	39509.7952391613
2009	8	25	4	24	0	39466.3694905514
2009	8	25	4	25	0	39422.3046451372
2009	8	25	4	26	0	39377.6282587672
2009	8	25	4	27	0	39332.3666900115
2009	8	25	4	28	0	39286.5451409401
2009	8	25	4	29	0	39240.1876999322
2009	8	25	4	30	0	39193.3174080799
2009	8	25	4	31	0	39145.9562937469
2009	8	25	4	32	0	39098.1254093586
2009	8	25	4	33	0	39049.8448919496
2009	8	25	4	34	0	39001.1339921773
2009	8	25	4	35	0	38952.0111057702
2009	8	25	4	36	0	38902.4938288723
2009	8	25	4	37	0	38852.5989821487
2009	8	25	4	38	0	38802.3426375068
2009	8	25	4	39	0	38751.7401688307
2009	8	25	4	40	0	38700.8062693052
2009	8	25	4	41	0	38649.5549841074
2009	8	25	4	42	0	38597.9997437276
2009	8	25	4	43	0	38546.1533775054
2009	8	25	4	44	0	38494.0281588365
2009	8	25	4	45	0	38441.6358188285
2009	8	25	4	46	0	38388.9875629801
2009	8	25	4	47	0	38336.0941120819
2009	8	25	4	48	0	38282.9657128237
2009	8	25	4	49	0	38229.6121515142
2009	8	25	4	50	0	38176.0427920689
2009	8	25	4	51	0	38122.2665839271
2009	8	25	4	52	0	38068.292073179
2009	8	25	4	53	0	38014.1274379887
2009	8	25	4	54	0	37959.7804917486
2009	8	25	4	55	0	37905.2587019142
2009	8	25	4	56	0	37850.569210064
2009	8	25	4	57	0	37795.7188329953
2009	8	25	4	58	0	37740.7140955233
2009	8	25	4	59	0	37685.5612327484
2009	8	25	5	0	0	37630.2661957472
2009	8	25	5	1	0	37608.427998123
2009	8	25	5	2	0	37586.9592808442
2009	8	25	5	3	0	37539.5188320369
2009	8	25	5	4	0	37478.8836019496
2009	8	25	5	5	0	37405.309186538
2009	8	25	5	6	0	37319.2923365573
2009	8	25	5	7	0	37221.3003021474
2009	8	25	5	8	0	37111.7773336693
2009	8	25	5	9	0	36991.1452572658
2009	8	25	5	10	0	36859.8042331573
2009	8	25	5	11	0	36718.133490979
2009	8	25	5	12	0	36566.4920485981
2009	8	25	5	13	0	36405.2194736024
2009	8	25	5	14	0	36234.6365959335
2009	8	25	5	15	0	36055.0462010484
2009	8	25	5	16	0	35866.7337545755
2009	8	25	5	17	0	35669.9680702812
2009	8	25	5	18	0	35465.0019525239
2009	8	25	5	19	0	35252.0728642937
2009	8	25	5	20	0	35031.403534362
2009	8	25	5	21	0	34803.2025361264
2009	8	25	5	22	0	34567.6648888608
2009	8	25	5	23	0	34324.9725963496
2009	8	25	5	24	0	34075.2951566084
2009	8	25	5	25	0	33818.7900955041
2009	8	25	5	26	0	33555.6034179269
2009	8	25	5	27	0	33285.870084375
2009	8	25	5	28	0	33009.7144381858
2009	8	25	5	29	0	32727.2505987187
2009	8	25	5	30	0	32438.5828764312
2009	8	25	5	31	0	32143.8061269115
2009	8	25	5	32	0	31843.00607972
2009	8	25	5	33	0	31536.2596883802
2009	8	25	5	34	0	31223.6354208837
2009	8	25	5	35	0	30905.1935271661
2009	8	25	5	36	0	30580.9863281931
2009	8	25	5	37	0	30251.0584471582
2009	8	25	5	38	0	29915.4470198366
2009	8	25	5	39	0	29574.1819294317
2009	8	25	5	40	0	29227.2859672489
2009	8	25	5	41	0	28874.7750243896
2009	8	25	5	42	0	28516.6582376051
2009	8	25	5	43	0	28152.9381118312
2009	8	25	5	44	0	27783.6106656322
2009	8	25	5	45	0	27408.665522221
2009	8	25	5	46	0	27028.0859846251
2009	8	25	5	47	0	26641.8491322878
2009	8	25	5	48	0	26249.9258640334
2009	8	25	5	49	0	25852.280926504
2009	8	25	5	50	0	25448.8729631106
2009	8	25	5	51	0	25039.6545097233
2009	8	25	5	52	0	24624.571976776
2009	8	25	5	53	0	24203.5656525527
2009	8	25	5	54	0	23776.5696377782
2009	8	25	5	55	0	23343.5118121734
2009	8	25	5	56	0	22904.3137530434
2009	8	25	5	57	0	22458.8906363796
2009	8	25	5	58	0	22007.1511541938
2009	8	25	5	59	0	21548.9973771668
2009	8	25	6	0	0	21084.3246037889
2009	8	25	6	1	0	20623.0157144065
2009	8	25	6	2	0	20177.8369122159
2009	8	25	6	3	0	19732.5727443729
2009	8	25	6	4	0	19290.4828073997
2009	8	25	6	5	0	18851.2339996593
2009	8	25	6	6	0	18414.5413472795
2009	8	25	6	7	0	17980.1293624223
2009	8	25	6	8	0	17547.731678578
2009	8	25	6	9	0	17117.0903243033
2009	8	25	6	10	0	16687.9550844479
2009	8	25	6	11	0	16260.0828619255
2009	8	25	6	12	0	15833.2370940788
2009	8	25	6	13	0	15407.1871993144
2009	8	25	6	14	0	14981.7080284267
2009	8	25	6	15	0	14556.5793775393
2009	8	25	6	16	0	14131.5855044444
2009	8	25	6	17	0	13706.5146515641
2009	8	25	6	18	0	13281.1586199689
2009	8	25	6	19	0	12855.3123409815
2009	8	25	6	20	0	12428.7734503063
2009	8	25	6	21	0	12001.3419049634
2009	8	25	6	22	0	11572.8195930825
2009	8	25	6	23	0	11143.0099430926
2009	8	25	6	24	0	10711.7175701233
2009	8	25	6	25	0	10278.7479001805
2009	8	25	6	26	0	9843.90681851376
2009	8	25	6	27	0	9407.00031555836
2009	8	25	6	28	0	8967.83412373055
2009	8	25	6	29	0	8526.21337900806
2009	8	25	6	30	0	8081.9422655356
2009	8	25	6	31	0	7634.82365364519
2009	8	25	6	32	0	7184.65875542939
2009	8	25	6	33	0	6731.24675994321
2009	8	25	6	34	0	6274.38445975582
2009	8	25	6	35	0	5813.86588831516
2009	8	25	6	36	0	5349.48193333106
2009	8	25	6	37	0	4881.01993917993
2009	8	25	6	38	0	4408.26331374828
2009	8	25	6	39	0	3930.99110154654
2009	8	25	6	40	0	3448.97755955035
2009	8	25	6	41	0	2961.99170466785
2009	8	25	6	42	0	2469.79684325381
2009	8	25	6	43	0	1972.15009092013
2009	8	25	6	44	0	1468.80185566562
2009	8	25	6	45	0	959.49530041884
2009	8	25	6	46	0	443.96578574961
2009	8	25	6	47	0	-78.0597310225168
2009	8	25	6	48	0	-606.854328459518
2009	8	25	6	49	0	-1142.18788319379
2009	8	25	6	50	0	-1683.69205855917
2009	8	25	6	51	0	-2231.08693283656
2009	8	25	6	52	0	-2784.08458785831
2009	8	25	6	53	0	-3342.38963033248
2009	8	25	6	54	0	-3905.69979068369
2009	8	25	6	55	0	-4473.70655242605
2009	8	25	6	56	0	-5046.09581708563
2009	8	25	6	57	0	-5622.54857651874
2009	8	25	6	58	0	-6202.74162439956
2009	8	25	6	59	0	-6786.34826690446
2009	8	25	7	0	0	-7373.03905326564
2009	8	25	7	1	0	-7961.85836997183
2009	8	25	7	2	0	-8543.25999950104
2009	8	25	7	3	0	-9120.76759449831
2009	8	25	7	4	0	-9693.8816873222
2009	8	25	7	5	0	-10262.3350739573
2009	8	25	7	6	0	-10825.8706730828
2009	8	25	7	7	0	-11384.2426088534
2009	8	25	7	8	0	-11937.2164959962
2009	8	25	7	9	0	-12484.5696996022
2009	8	25	7	10	0	-13026.0915356817
2009	8	25	7	11	0	-13561.5834275496
2009	8	25	7	12	0	-14090.8590264087
2009	8	25	7	13	0	-14613.7442658873
2009	8	25	7	14	0	-15130.0773967214
2009	8	25	7	15	0	-15639.7089757175
2009	8	25	7	16	0	-16142.5017958095
2009	8	25	7	17	0	-16638.3308036759
2009	8	25	7	18	0	-17127.0829766182
2009	8	25	7	19	0	-17608.6571447158
2009	8	25	7	20	0	-18082.96380961
2009	8	25	7	21	0	-18549.9249285454
2009	8	25	7	22	0	-19009.4736487358
2009	8	25	7	23	0	-19461.5540506046
2009	8	25	7	24	0	-19906.1208483032
2009	8	25	7	25	0	-20343.1390746253
2009	8	25	7	26	0	-20772.5837635218
2009	8	25	7	27	0	-21194.4395844927
2009	8	25	7	28	0	-21608.7004996479
2009	8	25	7	29	0	-22015.3694027399
2009	8	25	7	30	0	-22414.457722258
2009	8	25	7	31	0	-22805.9850546752
2009	8	25	7	32	0	-23189.9787850412
2009	8	25	7	33	0	-23566.4736758094
2009	8	25	7	34	0	-23935.5114932728
2009	8	25	7	35	0	-24297.14062583
2009	8	25	7	36	0	-24651.415673796
2009	8	25	7	37	0	-24998.3970831712
2009	8	25	7	38	0	-25338.1507747516
2009	8	25	7	39	0	-25670.7477471719
2009	8	25	7	40	0	-25996.2637327242
2009	8	25	7	41	0	-26314.778831795
2009	8	25	7	42	0	-26626.3771612135
2009	8	25	7	43	0	-26931.1465312515
2009	8	25	7	44	0	-27229.1780885261
2009	8	25	7	45	0	-27520.5660157224
2009	8	25	7	46	0	-27805.4072314378
2009	8	25	7	47	0	-28083.8010661404
2009	8	25	7	48	0	-28355.8489961732
2009	8	25	7	49	0	-28621.6543782519
2009	8	25	7	50	0	-28881.3221596306
2009	8	25	7	51	0	-29134.9586480983
2009	8	25	7	52	0	-29382.671282251
2009	8	25	7	53	0	-29624.5683764955
2009	8	25	7	54	0	-29860.7589311785
2009	8	25	7	55	0	-30091.3524202713
2009	8	25	7	56	0	-30316.4585966228
2009	8	25	7	57	0	-30536.187330433
2009	8	25	7	58	0	-30750.64840852
2009	8	25	7	59	0	-30959.951397077
2009	8	25	8	0	0	-31164.2055022729
2009	8	25	8	1	0	-31359.2680106775
2009	8	25	8	2	0	-31542.6771328858
2009	8	25	8	3	0	-31720.3960175055
2009	8	25	8	4	0	-31891.0612693718
2009	8	25	8	5	0	-32054.8654283078
2009	8	25	8	6	0	-32211.977186472
2009	8	25	8	7	0	-32362.5632118779
2009	8	25	8	8	0	-32506.7877312426
2009	8	25	8	9	0	-32644.8124038762
2009	8	25	8	10	0	-32776.796218526
2009	8	25	8	11	0	-32902.8954171479
2009	8	25	8	12	0	-33023.2633900572
2009	8	25	8	13	0	-33138.05063205
2009	8	25	8	14	0	-33247.4046934343
2009	8	25	8	15	0	-33351.4701101471
2009	8	25	8	16	0	-33450.3883916246
2009	8	25	8	17	0	-33544.2980012329
2009	8	25	8	18	0	-33633.3343133962
2009	8	25	8	19	0	-33717.6296268651
2009	8	25	8	20	0	-33797.3131684587
2009	8	25	8	21	0	-33872.5110714306
2009	8	25	8	22	0	-33943.3464085594
2009	8	25	8	23	0	-34009.9392139159
2009	8	25	8	24	0	-34072.4064774869
2009	8	25	8	25	0	-34130.8621972172
2009	8	25	8	26	0	-34185.4173966356
2009	8	25	8	27	0	-34236.1801593794
2009	8	25	8	28	0	-34283.2556808088
2009	8	25	8	29	0	-34326.746279256
2009	8	25	8	30	0	-34366.7514606736
2009	8	25	8	31	0	-34403.3679684285
2009	8	25	8	32	0	-34436.6898026183
2009	8	25	8	33	0	-34466.8082905356
2009	8	25	8	34	0	-34493.8121414004
2009	8	25	8	35	0	-34517.7874698012
2009	8	25	8	36	0	-34538.8178696661
2009	8	25	8	37	0	-34556.984471788
2009	8	25	8	38	0	-34572.365969438
2009	8	25	8	39	0	-34585.0386979391
